,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
245,1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,0.7169905331340309,0.16563004846526658,1
246,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,0.5645241654210265,0.054436879759981543,0
247,0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,0.5326357747882412,0.17058042926378952,0
248,1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,0.7558545092177379,0.6484537272097854,1
249,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,0.323368211260588,0.022588276021232402,0
250,1,0,1,1,58,1,0,0,0,2,0,2,2,2,1,1,1,0.5675137020428501,0.49411493191783984,0
251,0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,0.3756851021425013,0.13134664204938842,1
252,1,0,0,1,60,1,0,2,1,1,1,1,1,1,2,0,3,0.016940707523667137,0.1351373182552504,0
253,0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,0.07424015944195314,0.13494114931917842,0
254,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,1,0.6676631788739412,0.35932956381260095,1
255,0,1,0,0,57,0,1,0,0,2,2,0,2,2,0,1,2,0.3662182361733931,0.35486383567966767,0
256,1,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,2,0.3657199800697559,0.15343872605585046,0
257,1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,0,0.8669656203288489,0.8255654281098546,0
258,1,0,1,0,72,1,0,1,0,0,2,0,2,2,0,1,2,0.7613353263577479,0.7764308792984076,0
259,1,0,0,0,9,0,1,0,2,2,2,0,0,0,1,0,3,0.21225710014947677,0.04087237479806139,0
260,1,0,0,1,66,1,0,0,0,2,2,2,2,2,2,1,1,0.6103637269556552,0.5974267251327026,0
261,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,0.5505729945191828,0.0707823678744519,0
262,0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,3,0.8450423517688093,0.5925109623817216,0
263,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,0.57299451918286,0.08752596353565659,0
264,1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,0.12107623318385649,0.18492384029540734,0
265,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0.6118584952665671,0.007021693976459729,1
266,1,0,1,0,71,1,2,1,2,0,2,2,2,2,2,1,1,0.8998505231689089,0.876667435956612,0
267,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,0.8261086198305929,0.04236095084237249,1
268,1,0,0,0,33,1,2,0,0,2,0,0,0,0,0,1,0,0.36273044344793226,0.18998384491114703,0
269,1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,0.6816143497757848,0.09668243711054697,1
270,0,0,1,0,72,0,1,0,2,2,2,0,0,2,2,1,2,0.3084205281514699,0.4110489268405262,0
271,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0.025909317389138015,0.0002365566582044772,1
272,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,0,0.0732436472346786,0.20442534041080082,0
273,0,0,1,0,22,1,0,1,0,0,0,0,2,0,0,1,1,0.615346287992028,0.19474382644818833,0
274,1,0,0,0,62,1,2,1,0,0,2,0,2,2,1,1,2,0.7822620827105132,0.7046618970690053,1
275,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,0.2356751370204285,0.0947726748211401,1
276,0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,1,0.931738913801694,0.8645857373644127,0
277,1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,0.7952167414050823,0.0801061620124625,1
278,0,0,0,0,58,1,2,1,2,0,0,0,0,0,0,1,0,0.6133532635774788,0.5201996307408262,0
279,0,0,1,1,23,1,2,1,0,0,0,0,2,0,0,1,2,0.6527154957648231,0.21130279252250175,0
280,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,0.05680119581464871,0.20048465266558968,0
281,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,0.6771300448430494,0.3831352411723979,0
282,0,0,1,1,0,0,1,0,2,2,2,2,2,0,2,0,1,0.37668161434977576,0.16062774059543042,0
283,1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,0.4374688589935227,0.4338852988691438,0
284,0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,0.8111609367214749,0.5321255481190861,0
285,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,0.024414549078226183,0.010841218555273483,0
286,1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,0.7573492775286498,0.07502884837295178,1
287,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,0.552566018933732,0.17769443803369492,0
288,0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,0.7653213751868461,0.14668820678513733,1
289,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,0.6482311908320877,0.21083544888068315,1
290,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,0.5062282012954659,0.20734479575351952,0
291,1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,0.24065769805680118,0.014724209554581123,0
292,0,0,0,1,63,1,0,2,1,1,1,1,1,1,2,0,1,0.012456402590931726,0.13804523424878837,0
293,1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,0.6143497757847535,0.03752019386106624,1
294,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,0.014449427005480797,0.012779829217632127,0
295,0,0,1,0,55,1,2,1,0,2,2,0,2,0,0,1,1,0.7593423019431988,0.583233325640434,0
296,1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,0.5794718485301446,0.45551580890837756,0
297,0,0,1,1,56,1,2,0,2,0,2,0,0,2,1,1,0,0.5032386646736423,0.4372490191553196,0
298,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,0.018435475834578968,0.044201477036695136,0
299,1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,0.8704534130543098,0.8726863604892684,0
300,0,0,1,1,19,1,0,0,0,0,2,0,0,0,0,1,0,0.31240657698056806,0.10894299561504732,0
301,1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,0.7817638266068759,0.23818947611354718,1
302,0,0,1,0,41,0,1,0,0,2,0,2,0,0,1,0,3,0.17140009965122074,0.15841795522732519,0
303,1,0,1,1,5,1,0,2,1,1,1,1,1,1,0,0,3,0.011958146487294458,0.007760212324024925,0
304,0,0,0,0,57,1,0,0,2,2,2,2,2,0,2,1,1,0.5585450921773791,0.4786002769443804,0
305,1,1,0,0,29,1,0,1,0,2,2,0,2,2,0,1,0,0.8290981564524167,0.3380798522963305,0
306,0,0,1,1,33,1,0,1,0,0,2,0,2,2,1,1,2,0.7528649725959143,0.3583775675051927,1
307,0,0,1,0,72,1,2,1,0,0,2,0,2,2,2,1,2,0.7932237169905331,0.7872720978536811,0
308,1,0,1,0,31,1,2,1,0,0,2,0,2,0,0,0,1,0.7015445939212757,0.30745441957073616,0
309,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,0.8589935226706529,0.6303311793214863,0
310,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,0.0179372197309417,0.08400069236095085,0
311,0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,0.01594419531639263,0.014464574198015234,0
312,0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,0.36322869955156956,0.13385068082160168,0
313,1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,0.5645241654210265,0.052042464804985006,1
314,0,0,1,0,60,0,1,0,2,2,0,2,0,0,2,0,0,0.19382162431489788,0.2619316870528502,0
315,1,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,0.019930244145490772,0.04857489037618279,0
316,0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,0.5510712506228201,0.23953957996768985,0
317,1,0,0,0,26,1,0,1,0,2,0,0,2,0,0,1,2,0.672645739910314,0.245522732517886,0
318,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,0.5146985550572996,0.0058966074313408735,1
319,1,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,3,0.013452914798206289,0.09117816755135011,0
320,1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,0.0179372197309417,0.0230440803138703,0
321,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,0.009466865969108118,0.15954304177244405,0
322,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,0.3677130044843049,0.016195476575121163,1
323,1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,0.6651718983557549,0.4558735287329795,1
324,1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,0.9157947184853015,0.741893607200554,1
325,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,0.5221723966118585,0.4069063004846527,0
326,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,0.010961634280019922,0.1247172859450727,1
327,0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,0.12306925759840556,0.09664781906300486,1
328,0,1,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,0.01395117090184353,0.016789753057927535,1
329,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,0.014947683109118065,0.02213824140318486,0
330,0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,0.3981066268061785,0.05197899838449112,0
331,0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,0.7144992526158446,0.3008019847680591,1
332,0,0,1,1,20,1,2,0,2,0,0,0,2,2,1,0,0,0.5754857997010464,0.18116201246249714,0
333,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,0.8619830592924764,0.6337237479806138,1
334,0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,0.22321873442949672,0.23678167551350104,0
335,0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,0.7040358744394619,0.05023655665820448,1
336,0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,0.7149975087194819,0.1740768520655435,1
337,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,0.71898355754858,0.7672801753981076,0
338,1,0,1,0,20,1,0,1,0,0,0,0,2,2,0,1,3,0.7050323866467364,0.2078986845141934,1
339,1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,0.24015944195316394,0.19589776136625897,1
340,0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,0.42202291978076734,0.13126586660512346,0
341,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,0.02042850024912804,0.08430071543964922,0
342,0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,0.8704534130543098,0.8185264251096238,0
343,0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,0.36970602889885407,0.10405031156242789,0
344,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0.16940707523667162,0.001898222940226171,1
345,1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,0.06776283009466866,0.18582967920609278,0
346,1,0,0,0,35,1,2,1,0,0,0,0,2,0,0,0,2,0.6467364225211759,0.3265231940918532,0
347,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,0.5734927752864972,0.026252019386106624,1
348,0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,0.7174887892376682,0.08365451188552966,0
349,1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,0.5246636771300449,0.2245326563581814,0
350,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,0.1639262580966617,0.005013847219016847,1
351,0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,0.5535625311410065,0.4598488345257327,0
352,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0.070254110612855,0.0007500576967459033,1
353,0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,0.5670154459392128,0.05841218555273483,0
354,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,0.0179372197309417,0.00769674590353104,0
355,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,0.5754857997010464,0.2534560350796215,0
356,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,0.5665171898355754,0.02906762058619894,1
357,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0.07523667164922768,0.0008077544426494344,1
358,1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,0.16990533134030886,0.028386798984537272,0
359,0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,0.9267563527653213,0.6805504269559197,1
360,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,0.7344294967613354,0.7611470113085622,0
361,1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,0.7822620827105132,0.6023655665820448,1
362,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,0.01395117090184353,9.808446803600233e-05,0
363,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,0.012954658694568993,0.01219132240941611,0
364,0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,0.019431988041853504,0.06231248557581352,0
365,1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,0.29795714997508715,0.23234479575351952,0
366,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,0.22022919780767317,0.13480844680360027,0
367,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,0.325361235675137,0.003704131087006693,1
368,1,0,0,0,72,1,2,0,2,2,0,2,2,2,2,0,1,0.6756352765321375,0.7259231479344564,0
369,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,0.323368211260588,0.015289637664435727,1
370,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0.06427503736920775,0.0006808216016616661,0
371,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0.5022421524663678,0.005752365566582045,1
372,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,0.558046836073742,0.006398569120701592,1
373,1,0,0,0,62,1,0,0,0,2,2,2,2,2,0,1,0,0.6193323368211261,0.5726228940687745,0
374,0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,0.8271051320378675,0.16598776828986847,1
375,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0.009466865969108118,4.6157396722824526e-05,0
376,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,0.0179372197309417,0.15786983614124164,0
377,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,0.5690084703537618,0.06298753750288484,0
378,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,0.6955655206776283,0.7502884837295177,0
379,1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,0.6816143497757848,0.7010673897992153,0
380,0,0,1,0,30,1,2,1,0,2,0,2,2,0,0,1,1,0.7558545092177379,0.32144588045234246,1
381,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,2,0.6601893373193822,0.007581352411723978,1
382,0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,0,0,0.22820129546586945,0.19410339256865916,0
383,1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,0.7379172894867962,0.6592026309716131,0
384,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,0.903836571998007,0.6576736672051696,0
385,1,0,1,0,66,1,2,1,0,2,0,2,2,2,1,1,2,0.8550074738415545,0.7928917609046849,1
386,0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,0.7025411061285501,0.6150300023078697,0
387,1,0,0,0,15,1,2,1,0,2,0,2,0,2,0,0,2,0.7717987045341306,0.16527809831525503,0
388,1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,0.7698056801195815,0.09350334641126241,1
389,0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,0.11858495266567012,0.10487537502884837,0
390,0,0,0,1,17,1,0,0,0,0,0,0,2,2,0,1,3,0.46287992027902347,0.12396722824832679,1
391,1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,0.3687095166915795,0.35784675744288025,0
392,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,3,0.07374190333831585,0.04862681744749597,0
393,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,0.6880916791230692,0.696601661666282,0
394,1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,0.5615346287992028,0.5515347334410339,0
395,1,1,0,0,16,1,2,1,0,0,0,0,0,0,0,1,0,0.560039860488291,0.14338218324486499,0
396,1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,0.6168410563029398,0.6440514654973459,0
397,0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,1,3,0.010961634280019922,0.11703207939072237,0
398,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,0.017438963627304432,0.004950380798522964,0
399,1,0,0,0,17,1,2,0,2,0,0,0,0,2,0,0,0,0.4733432984554061,0.12605585045003462,0
400,1,0,1,1,20,1,2,1,0,2,0,2,2,0,0,0,3,0.7827603388141504,0.20861989383798754,0
401,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,0.014449427005480797,0.1479690745441957,0
402,0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,0.8654708520179373,0.4172628663743365,0
403,0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,0.06826108619830593,0.12131894761135474,0
404,1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,0.8335824613851521,0.6054350334641126,0
405,0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,0.8305929247633284,0.4513904915762751,0
406,1,0,0,0,54,1,2,1,0,2,0,0,0,0,0,1,0,0.6138515196811161,0.49497461343180243,0
407,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,0.011958146487294458,0.13926263558735288,0
408,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,0.3597409068261087,0.18788368336025849,0
409,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,2,0.6003986048829099,0.09870759289176091,0
410,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,0.6716492277030395,0.034946918993768755,1
411,0,0,0,1,21,0,1,0,2,2,2,2,2,0,2,0,3,0.34778276033881417,0.1343641818601431,0
412,0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,0.06028898854010961,0.09263789522270945,0
413,0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,0.8071748878923767,0.6724959612277868,0
414,1,0,1,1,20,1,0,2,1,1,1,1,1,1,2,0,3,0.0179372197309417,0.04398799907685207,0
415,0,0,0,0,60,1,2,2,1,1,1,1,1,1,2,0,3,0.06726457399103139,0.17150357719824602,0
416,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,0.019930244145490772,0.09764597276713594,0
417,0,0,1,0,15,1,2,0,0,0,0,0,0,0,0,1,2,0.32735426008968616,0.07989268405261944,0
418,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0.2595914299950174,0.002942534041080083,0
419,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,0.809666168410563,0.7721786291253173,1
420,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0.5082212257100149,0.0058216016616662826,1
421,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0.26158445440956646,0.008221786291253173,0
422,0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,0.6567015445939214,0.2962324024924994,1
423,0,1,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,0.5999003487792726,0.6535252711747057,0
424,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,0.7757847533632287,0.69035887375952,0
425,1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,0.6108619830592925,0.0807465958919917,0
426,1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,0.6756352765321375,0.03338333717978307,0
427,1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,0.635774788241156,0.29441495499653814,0
428,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,1,0.85949177877429,0.46365681975536577,1
429,1,0,0,1,33,1,0,2,1,1,1,1,1,1,1,1,3,0.01893373193821621,0.07654627279021463,0
430,1,0,1,0,63,1,2,0,2,2,2,2,0,2,1,0,1,0.615346287992028,0.5794368797599815,0
431,0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,0.01544593921275536,0.1520713131779368,0
432,1,0,0,0,5,1,2,1,0,2,2,0,0,2,0,0,2,0.7802690582959642,0.05553888760673899,0
433,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,0.017438963627304432,0.013708746826678973,1
434,1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,0.6138515196811161,0.10022501730902378,0
435,0,0,1,1,63,1,2,1,2,2,2,0,2,0,0,1,2,0.8201295465869456,0.7150415416570506,1
436,1,0,1,1,20,0,1,0,2,0,2,2,0,0,2,1,1,0.210762331838565,0.09307639049157627,0
437,0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,0.656203288490284,0.36566466651280866,0
438,0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,0.8953662182361735,0.8265808908377568,0
439,1,0,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,0.7259591429995017,0.12888299099930764,1
440,0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,0.47882411559541604,0.1777809831525502,0
441,1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,0.8589935226706529,0.24994807292868684,0
442,0,1,1,1,32,1,2,1,0,0,2,0,2,0,0,1,3,0.7284504235176881,0.33207362104777294,0
443,0,0,0,1,51,0,1,0,2,0,2,2,2,2,1,0,0,0.4175386148480319,0.35289637664435725,0
444,0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,3,0.008470353761833582,0.08784906531271637,0
445,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,0.40657698056801195,0.14247634433417955,0
446,1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,0.5201793721973095,0.005960073851834756,0
447,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,0.7085201793721972,0.06335102700207708,0
448,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0.01395117090184353,9.808446803600233e-05,1
449,0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,0,0,0.02242152466367711,0.0069524578813754895,0
450,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,0.8734429496761336,0.7359393030233095,1
451,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,0.46537120079720984,0.5224094161089314,0
452,0,0,0,0,42,1,2,0,2,2,0,0,0,0,1,1,0,0.4175386148480319,0.27726748211400876,0
453,0,0,1,0,2,1,0,0,2,0,0,0,0,2,0,1,3,0.4374688589935227,0.010881606277405954,0
454,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,0.4185351270553065,0.4658089083775675,0
455,1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,0.6751370204285003,0.016922455573505652,1
456,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,0.18136522172396616,0.0020366951303946463,1
457,1,0,1,0,31,1,0,0,0,0,2,2,0,2,0,1,1,0.47982062780269064,0.23090237710593123,0
458,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,0.02242152466367711,0.03135818139856913,0
459,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,0.013452914798206289,0.03237941380106162,0
460,0,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,0,0.7568510214250125,0.020193861066235864,1
461,0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,0.7404085700049825,0.1841564735748904,0
462,1,0,0,1,6,1,0,1,0,0,2,0,2,2,0,0,3,0.7598405580468361,0.06423378721440112,1
463,0,0,1,1,61,1,2,0,2,2,0,0,0,0,0,0,2,0.41405082212257094,0.4180360027694438,0
464,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0.008968609865470822,4.038772213247124e-05,0
465,1,0,0,0,19,1,0,1,0,0,0,2,0,2,1,1,1,0.6920777279521675,0.19699399953842606,0
466,1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,0.35675137020428505,0.2719132240941611,0
467,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,0.9337319382162432,0.8974324948072928,0
468,1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,0.0697558545092177,0.17935033464112624,0
469,0,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,0.2575984055804683,0.2762808677590584,0
470,0,0,1,0,53,1,2,0,2,2,2,0,0,2,1,0,0,0.5565520677628301,0.44024348026771287,0
471,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,0.2595914299950174,0.30555619663051004,0
472,1,0,0,0,69,1,0,1,0,2,2,2,2,2,1,1,0,0.8550074738415545,0.8358181398569121,1
473,1,0,0,0,26,1,0,0,0,0,0,2,0,0,0,0,0,0.3079222720478325,0.14060696976690515,0
474,1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,0.388141504733433,0.16207592891760905,0
475,0,0,0,0,42,1,0,0,2,0,2,0,0,0,0,0,1,0.36173393124065767,0.281127394414955,0
476,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0.3218734429496761,0.003663743364874221,1
477,0,0,0,0,6,0,1,0,0,0,2,0,2,2,0,1,2,0.2959641255605381,0.03303715670436188,1
478,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,3,0.025411061285500747,0.13771636279713825,0
479,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,0.8300946686596911,0.03225825063466421,1
480,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,1,3,0.01594419531639263,0.09135125778906071,0
481,0,0,1,0,58,1,2,0,2,0,0,2,0,0,1,1,0,0.4265072247135028,0.39925571197784443,0
482,1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,0.7528649725959143,0.5460593122547888,1
483,0,0,1,0,64,1,2,1,0,2,2,2,2,2,0,1,2,0.9257598405580469,0.8002077082852527,0
484,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,0.0732436472346786,0.053900300023078704,0
485,1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,0.6058794220229198,0.5359566120470804,0
486,1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,0.9576482311908321,0.8824140318486038,0
487,0,0,1,1,3,1,0,1,0,0,0,0,2,0,0,1,2,0.6223218734429498,0.025461573967228247,0
488,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,0.7648231190832088,0.07347103623355643,1
489,0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,0.5475834578973593,0.16412416339718439,1
490,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.5869456900847037,0.0067332102469420735,1
491,0,0,1,0,62,1,2,2,1,1,1,1,1,1,2,0,0,0.0538116591928251,0.16131433187168245,0
